Old_stable_id New_stable_id Change
AGAP006945 AGAP006945 unchanged
AGAP006946 AGAP006946 unchanged
AGAP006947 AGAP006947 unchanged
AGAP006948 AGAP006948 unchanged
AGAP006949 AGAP006949 unchanged
AGAP006950 AGAP006950 unchanged
AGAP006951 AGAP006951 unchanged
AGAP006952 AGAP006952 unchanged
AGAP006953 AGAP006953 unchanged
AGAP006954 AGAP006954 changed
AGAP006955 AGAP006955 unchanged
AGAP006956 AGAP006956 unchanged
AGAP006957 NULL deleted
AGAP006958 AGAP006958 unchanged
AGAP006959 AGAP006959 unchanged
AGAP006960 AGAP006960 unchanged
AGAP006961 AGAP006961 unchanged
AGAP006962 AGAP006962 unchanged
AGAP006963 AGAP006963 unchanged
AGAP006964 AGAP006964 unchanged
AGAP006965 AGAP006965 unchanged
AGAP006966 AGAP006966 unchanged
AGAP006967 AGAP006967 unchanged
AGAP006968 AGAP006968 unchanged
AGAP006969 AGAP006969 unchanged
AGAP006970 AGAP006970 unchanged
AGAP006971 AGAP006971 unchanged
AGAP006972 AGAP006972 unchanged
AGAP006973 AGAP006973 unchanged
AGAP006974 AGAP006974 unchanged
AGAP006975 AGAP006975 unchanged
AGAP006976 AGAP006976 unchanged
AGAP006977 AGAP006977 unchanged
AGAP006978 AGAP006978 unchanged
AGAP006979 AGAP006979 unchanged
AGAP006980 AGAP006980 unchanged
AGAP006981 AGAP006981 unchanged
AGAP006982 AGAP006982 unchanged
AGAP006983 AGAP006983 unchanged
AGAP006984 AGAP006984 unchanged
AGAP006985 AGAP006985 unchanged
AGAP006986 AGAP006986 unchanged
AGAP006987 AGAP006987 unchanged
AGAP006988 AGAP006988 unchanged
AGAP006989 AGAP006989 unchanged
AGAP006990 AGAP006990 unchanged
AGAP006991 AGAP006991 unchanged
AGAP006992 AGAP006992 unchanged
AGAP006993 AGAP006993 unchanged
AGAP006994 AGAP006994 unchanged
AGAP006995 AGAP006995 unchanged
AGAP006996 AGAP006996 unchanged
AGAP006997 AGAP006997 unchanged
AGAP006998 AGAP006998 unchanged
AGAP006999 AGAP006999 unchanged
AGAP007000 AGAP007000 unchanged
AGAP007001 AGAP007001 unchanged
AGAP007002 AGAP007002 unchanged
AGAP007003 AGAP007003 unchanged
AGAP007004 AGAP007004 unchanged
AGAP007005 AGAP007005 unchanged
AGAP007006 AGAP007006 unchanged
AGAP007007 AGAP007007 unchanged
AGAP007008 AGAP007008 changed
AGAP007009 NULL deleted
AGAP007010 AGAP007010 unchanged
AGAP007011 NULL deleted
AGAP007012 AGAP007012 changed
AGAP007013 AGAP007013 unchanged
AGAP007014 AGAP007014 unchanged
AGAP007015 AGAP007015 unchanged
AGAP007016 AGAP007016 unchanged
AGAP007017 AGAP007017 unchanged
AGAP007018 AGAP007018 unchanged
AGAP007019 AGAP007019 unchanged
AGAP007020 AGAP007020 unchanged
AGAP007021 AGAP007021 unchanged
AGAP007022 AGAP007022 unchanged
AGAP007023 AGAP007023 unchanged
AGAP007024 AGAP007024 unchanged
AGAP007025 AGAP007025 unchanged
AGAP007026 AGAP007026 unchanged
AGAP007027 AGAP007027 unchanged
AGAP007028 AGAP007028 unchanged
AGAP007029 AGAP007029 unchanged
AGAP007030 AGAP007030 unchanged
AGAP007031 AGAP007031 unchanged
AGAP007032 AGAP007032 unchanged
AGAP007033 AGAP007033 changed
AGAP007034 AGAP007034 unchanged
AGAP007035 AGAP007035 unchanged
AGAP007036 AGAP007036 unchanged
AGAP007037 AGAP007037 unchanged
AGAP007038 AGAP007038 unchanged
AGAP007039 AGAP007039 unchanged
AGAP007040 AGAP007040 changed
AGAP007041 AGAP007041 unchanged
AGAP007042 AGAP007042 unchanged
AGAP007043 AGAP007043 unchanged
AGAP007044 AGAP007044 unchanged
AGAP007045 AGAP007045 unchanged
AGAP007046 AGAP007046 unchanged
AGAP007047 AGAP007047 unchanged
AGAP007048 AGAP007048 unchanged
AGAP007049 AGAP007049 unchanged
AGAP007050 AGAP007050 unchanged
AGAP007051 AGAP007051 unchanged
AGAP007052 AGAP007052 unchanged
AGAP007053 AGAP007053 unchanged
AGAP007054 AGAP007054 unchanged
AGAP007055 AGAP007055 unchanged
AGAP007056 AGAP007056 unchanged
AGAP007057 AGAP007057 unchanged
AGAP007058 AGAP007058 unchanged
AGAP007059 AGAP007059 unchanged
AGAP007060 AGAP007060 unchanged
AGAP007061 AGAP007061 unchanged
AGAP007062 AGAP007062 unchanged
AGAP007063 AGAP007063 unchanged
AGAP007064 AGAP007064 unchanged
AGAP007065 AGAP007065 unchanged
AGAP007066 AGAP007066 unchanged
AGAP007067 AGAP007067 unchanged
AGAP007068 AGAP007068 unchanged
AGAP007069 AGAP007069 unchanged
AGAP007070 AGAP007070 unchanged
AGAP007071 AGAP007071 unchanged
AGAP007072 AGAP007072 unchanged
AGAP007073 AGAP007073 unchanged
AGAP007074 AGAP007074 unchanged
AGAP007075 AGAP007075 unchanged
AGAP007076 AGAP007076 unchanged
AGAP007077 AGAP007077 unchanged
AGAP007078 AGAP007078 unchanged
AGAP007079 AGAP007079 unchanged
AGAP007080 AGAP007080 unchanged
AGAP007081 AGAP007081 unchanged
AGAP007082 AGAP007082 unchanged
AGAP007083 AGAP007083 unchanged
AGAP007084 AGAP007084 unchanged
AGAP007085 AGAP007085 unchanged
AGAP007086 AGAP007086 unchanged
AGAP007087 AGAP007087 unchanged
AGAP007088 AGAP007088 unchanged
AGAP007089 AGAP007089 unchanged
AGAP007090 AGAP007090 unchanged
AGAP007091 AGAP007091 unchanged
AGAP007092 AGAP007092 unchanged
AGAP007093 AGAP007093 unchanged
AGAP007094 AGAP007094 unchanged
AGAP007095 AGAP007095 unchanged
AGAP007096 AGAP007096 unchanged
AGAP007097 AGAP007097 unchanged
AGAP007098 AGAP007098 unchanged
AGAP007099 AGAP007099 unchanged
AGAP007100 AGAP007100 unchanged
AGAP007101 AGAP007101 unchanged
AGAP007102 AGAP007102 unchanged
AGAP007103 AGAP007103 unchanged
AGAP007104 AGAP007104 unchanged
AGAP007105 AGAP007105 unchanged
AGAP007106 AGAP007106 unchanged
AGAP007107 AGAP007107 unchanged
AGAP007108 AGAP007108 unchanged
AGAP007109 AGAP007109 unchanged
AGAP007110 AGAP007110 unchanged
AGAP007111 AGAP007111 unchanged
AGAP007112 AGAP007112 unchanged
AGAP007113 AGAP007113 unchanged
AGAP007114 AGAP007114 unchanged
AGAP007115 AGAP007115 unchanged
AGAP007116 AGAP007116 unchanged
AGAP007117 AGAP007117 unchanged
AGAP007118 AGAP007118 unchanged
AGAP007119 AGAP007119 unchanged
AGAP007120 AGAP007120 unchanged
AGAP007121 AGAP007121 unchanged
AGAP007122 AGAP007122 unchanged
AGAP007123 AGAP007123 unchanged
AGAP007124 AGAP007124 unchanged
AGAP007125 AGAP007125 unchanged
AGAP007126 AGAP007126 unchanged
AGAP007127 AGAP007127 unchanged
AGAP007128 AGAP007128 unchanged
AGAP007129 AGAP007129 unchanged
AGAP007130 AGAP007130 unchanged
AGAP007131 AGAP007131 unchanged
AGAP007132 NULL deleted
AGAP007133 AGAP007133 changed
AGAP007134 AGAP007134 unchanged
AGAP007135 AGAP007135 unchanged
AGAP007136 AGAP007136 unchanged
AGAP007137 AGAP007137 unchanged
AGAP007138 AGAP007138 unchanged
AGAP007139 AGAP007139 unchanged
AGAP007140 AGAP007140 unchanged
AGAP007141 AGAP007141 unchanged
AGAP007142 AGAP007142 unchanged
AGAP007143 AGAP007143 unchanged
AGAP007144 AGAP007144 unchanged
AGAP007145 AGAP007145 unchanged
AGAP007146 AGAP007146 unchanged
AGAP007147 AGAP007147 unchanged
AGAP007148 AGAP007148 unchanged
AGAP007149 AGAP007149 unchanged
AGAP007150 AGAP007150 unchanged
AGAP007151 AGAP007151 unchanged
AGAP007152 AGAP007152 unchanged
AGAP007153 AGAP007153 unchanged
AGAP007154 AGAP007154 unchanged
AGAP007155 AGAP007155 unchanged
AGAP007156 AGAP007156 unchanged
AGAP007157 AGAP007157 unchanged
AGAP007158 AGAP007158 unchanged
AGAP007159 AGAP007159 unchanged
AGAP007160 AGAP007160 unchanged
AGAP007161 AGAP007161 unchanged
AGAP007162 AGAP007162 unchanged
AGAP007163 AGAP007163 unchanged
AGAP007164 AGAP007164 unchanged
AGAP007165 AGAP007165 unchanged
AGAP007166 AGAP007166 unchanged
AGAP007167 AGAP007167 unchanged
AGAP007168 AGAP007168 unchanged
AGAP007169 AGAP007169 unchanged
AGAP007170 AGAP007170 unchanged
AGAP007171 AGAP007171 unchanged
AGAP007172 AGAP007172 unchanged
AGAP007173 AGAP007173 unchanged
AGAP007174 AGAP007174 unchanged
AGAP007175 AGAP007175 unchanged
AGAP007176 AGAP007176 unchanged
AGAP007177 AGAP007177 unchanged
AGAP007178 AGAP007178 unchanged
AGAP007179 NULL deleted
AGAP007180 AGAP007180 unchanged
AGAP007181 AGAP007181 unchanged
AGAP007182 AGAP007182 unchanged
AGAP007183 NULL deleted
AGAP007184 AGAP007184 unchanged
AGAP007185 AGAP007185 unchanged
AGAP007186 AGAP007186 unchanged
AGAP007187 AGAP007187 unchanged
AGAP007188 AGAP007188 unchanged
AGAP007189 AGAP007189 unchanged
AGAP007190 AGAP007190 unchanged
AGAP007191 AGAP007191 unchanged
AGAP007192 AGAP007192 unchanged
AGAP007193 AGAP007193 unchanged
AGAP007194 AGAP007194 unchanged
AGAP007195 AGAP007195 unchanged
AGAP007196 AGAP007196 unchanged
AGAP007197 AGAP007197 unchanged
AGAP007198 AGAP007198 unchanged
AGAP007199 AGAP007199 unchanged
AGAP007200 AGAP007200 unchanged
AGAP007201 AGAP007201 unchanged
AGAP007202 AGAP007202 unchanged
AGAP007203 AGAP007203 unchanged
AGAP007204 AGAP007204 unchanged
AGAP007205 AGAP007205 unchanged
AGAP007206 AGAP007206 unchanged
AGAP007207 AGAP007207 unchanged
AGAP007208 AGAP007208 unchanged
AGAP007209 AGAP007209 unchanged
AGAP007210 AGAP007210 unchanged
AGAP007211 AGAP007211 unchanged
AGAP007212 AGAP007212 unchanged
AGAP007213 AGAP007213 unchanged
AGAP007214 AGAP007214 unchanged
AGAP007215 AGAP007215 unchanged
AGAP007216 AGAP007216 unchanged
AGAP007217 AGAP007217 unchanged
AGAP007218 AGAP007218 unchanged
AGAP007219 AGAP007219 unchanged
AGAP007220 AGAP007220 unchanged
AGAP007221 AGAP007221 unchanged
AGAP007222 AGAP007222 unchanged
AGAP007223 AGAP007223 unchanged
AGAP007224 AGAP007224 unchanged
AGAP007225 AGAP007225 unchanged
AGAP007226 AGAP007226 unchanged
AGAP007227 AGAP007227 unchanged
AGAP007228 AGAP007228 unchanged
AGAP007229 AGAP007229 unchanged
AGAP007230 AGAP007230 unchanged
AGAP007231 AGAP007231 unchanged
AGAP007232 AGAP007232 unchanged
AGAP007233 AGAP007233 unchanged
AGAP007234 AGAP007234 unchanged
AGAP007235 AGAP007235 unchanged
AGAP007236 AGAP007236 unchanged
AGAP007237 AGAP007237 changed
AGAP007238 AGAP007238 unchanged
AGAP007239 AGAP007239 unchanged
AGAP007240 AGAP007240 unchanged
AGAP007241 AGAP007241 unchanged
AGAP007242 AGAP007242 unchanged
AGAP007243 AGAP007243 unchanged
AGAP007244 AGAP007244 unchanged
AGAP007245 AGAP007245 unchanged
AGAP007246 AGAP007246 unchanged
AGAP007247 AGAP007247 unchanged
AGAP007248 AGAP007248 unchanged
AGAP007249 AGAP007249 unchanged
AGAP007250 AGAP007250 unchanged
AGAP007251 AGAP007251 unchanged
AGAP007252 AGAP007252 unchanged
AGAP007253 AGAP007253 unchanged
AGAP007254 AGAP007254 unchanged
AGAP007255 AGAP007255 unchanged
AGAP007256 AGAP007256 unchanged
AGAP007257 AGAP007257 unchanged
AGAP007258 AGAP007258 unchanged
AGAP007259 AGAP007259 unchanged
AGAP007260 AGAP007260 unchanged
AGAP007261 AGAP007261 unchanged
AGAP007262 AGAP007262 unchanged
AGAP007263 AGAP007263 unchanged
AGAP007264 AGAP007264 unchanged
AGAP007265 AGAP007265 unchanged
AGAP007266 AGAP007266 unchanged
AGAP007267 AGAP007267 unchanged
AGAP007268 AGAP007268 unchanged
AGAP007269 AGAP007269 unchanged
AGAP007270 AGAP007270 unchanged
AGAP007271 AGAP007271 unchanged
AGAP007272 AGAP007272 unchanged
AGAP007273 AGAP007273 unchanged
AGAP007274 AGAP007274 unchanged
AGAP007275 AGAP007275 unchanged
AGAP007276 AGAP007276 unchanged
AGAP007277 NULL deleted
AGAP007278 AGAP007278 changed
AGAP007279 AGAP007279 unchanged
AGAP007280 AGAP007280 unchanged
AGAP007281 AGAP007281 unchanged
AGAP007282 AGAP007282 unchanged
AGAP007283 AGAP007283 unchanged
AGAP007284 AGAP007284 unchanged
AGAP007285 AGAP007285 unchanged
AGAP007286 AGAP007286 unchanged
AGAP007287 AGAP007287 unchanged
AGAP007288 AGAP007288 unchanged
AGAP007289 AGAP007289 changed
AGAP007290 AGAP007290 unchanged
AGAP007291 AGAP007291 unchanged
AGAP007292 AGAP007292 unchanged
AGAP007293 AGAP007293 unchanged
AGAP007294 AGAP007294 changed
AGAP007295 AGAP007295 unchanged
AGAP007296 AGAP007296 unchanged
AGAP007297 AGAP007297 unchanged
AGAP007298 AGAP007298 unchanged
AGAP007299 AGAP007299 unchanged
AGAP007300 AGAP007300 unchanged
AGAP007301 AGAP007301 unchanged
AGAP007302 AGAP007302 unchanged
AGAP007303 AGAP007303 unchanged
AGAP007304 AGAP007304 unchanged
AGAP007305 AGAP007305 unchanged
AGAP007306 AGAP007306 unchanged
AGAP007307 AGAP007307 unchanged
AGAP007308 AGAP007308 unchanged
AGAP007309 AGAP007309 unchanged
AGAP007310 AGAP007310 unchanged
AGAP007311 AGAP007311 unchanged
AGAP007312 AGAP007312 unchanged
AGAP007313 AGAP007313 unchanged
AGAP007314 AGAP007314 unchanged
AGAP007315 AGAP007315 unchanged
AGAP007316 AGAP007316 unchanged
AGAP007317 AGAP007317 unchanged
AGAP007318 AGAP007318 unchanged
AGAP007319 AGAP007319 unchanged
AGAP007320 AGAP007320 unchanged
AGAP007321 AGAP007321 unchanged
AGAP007322 AGAP007322 unchanged
AGAP007323 AGAP007323 unchanged
AGAP007324 AGAP007324 unchanged
AGAP007325 AGAP007325 unchanged
AGAP007326 AGAP007326 unchanged
AGAP007327 AGAP007327 unchanged
AGAP007328 AGAP007328 unchanged
AGAP007329 AGAP007329 unchanged
AGAP007330 AGAP007330 unchanged
AGAP007331 AGAP007331 unchanged
AGAP007332 AGAP007332 unchanged
AGAP007333 AGAP007333 changed
AGAP007334 AGAP007334 unchanged
AGAP007335 AGAP007335 unchanged
AGAP007336 AGAP007336 unchanged
AGAP007337 AGAP007337 unchanged
AGAP007338 AGAP007338 unchanged
AGAP007339 AGAP007339 unchanged
AGAP007340 AGAP007340 unchanged
AGAP007341 AGAP007341 unchanged
AGAP007342 AGAP007342 unchanged
AGAP007343 AGAP007343 unchanged
AGAP007344 AGAP007344 unchanged
AGAP007345 AGAP007345 unchanged
AGAP007346 AGAP007346 unchanged
AGAP007347 AGAP007347 unchanged
AGAP007348 AGAP007348 unchanged
AGAP007349 AGAP007349 unchanged
AGAP007350 AGAP007350 unchanged
AGAP007351 AGAP007351 unchanged
AGAP007352 AGAP007352 unchanged
AGAP007353 AGAP007353 unchanged
AGAP007354 AGAP007354 unchanged
AGAP007355 AGAP007355 unchanged
AGAP007356 AGAP007356 unchanged
AGAP007357 AGAP007357 unchanged
AGAP007358 AGAP007358 unchanged
AGAP007359 AGAP007359 unchanged
AGAP007360 AGAP007360 unchanged
AGAP007361 AGAP007361 unchanged
AGAP007362 AGAP007362 unchanged
AGAP007363 AGAP007363 unchanged
AGAP007364 AGAP007364 unchanged
AGAP007365 AGAP007365 unchanged
AGAP007366 AGAP007366 unchanged
AGAP007367 AGAP007367 unchanged
AGAP007368 AGAP007368 unchanged
AGAP007369 AGAP007369 unchanged
AGAP007370 AGAP007370 unchanged
AGAP007371 AGAP007371 unchanged
AGAP007372 AGAP007372 unchanged
AGAP007373 AGAP007373 unchanged
AGAP007374 AGAP007374 unchanged
AGAP007375 AGAP007375 unchanged
AGAP007376 AGAP007376 changed
AGAP007377 AGAP007377 unchanged
AGAP007378 AGAP007378 changed
AGAP007379 AGAP007379 unchanged
AGAP007380 AGAP007380 unchanged
AGAP007381 AGAP007381 unchanged
AGAP007382 AGAP007382 unchanged
AGAP007383 AGAP007383 unchanged
AGAP007384 AGAP007384 unchanged
AGAP007385 AGAP007385 unchanged
AGAP007386 AGAP007386 unchanged
AGAP007387 AGAP007387 unchanged
AGAP007388 AGAP007388 unchanged
AGAP007389 AGAP007389 unchanged
AGAP007390 AGAP007390 unchanged
AGAP007391 AGAP007391 unchanged
AGAP007392 AGAP007392 unchanged
AGAP007393 AGAP007393 unchanged
AGAP007394 AGAP007394 unchanged
AGAP007395 AGAP007395 unchanged
AGAP007396 AGAP007396 unchanged
AGAP007397 AGAP007397 unchanged
AGAP007398 AGAP007398 unchanged
AGAP007399 AGAP007399 unchanged
AGAP007400 AGAP007400 unchanged
AGAP007401 AGAP007401 unchanged
AGAP007402 AGAP007402 unchanged
AGAP007403 AGAP007403 unchanged
AGAP007404 NULL deleted
AGAP007405 AGAP007405 unchanged
AGAP007406 AGAP007406 unchanged
AGAP007407 AGAP007407 unchanged
AGAP007408 AGAP007408 unchanged
AGAP007409 AGAP007409 unchanged
AGAP007410 AGAP007410 unchanged
AGAP007411 AGAP007411 unchanged
AGAP007412 AGAP007412 unchanged
AGAP007413 AGAP007413 unchanged
AGAP007414 AGAP007414 unchanged
AGAP007415 AGAP007415 unchanged
AGAP007416 AGAP007416 unchanged
AGAP007417 AGAP007417 unchanged
AGAP007418 AGAP007418 unchanged
AGAP007419 AGAP007419 unchanged
AGAP007420 AGAP007420 unchanged
AGAP007421 AGAP007421 unchanged
AGAP007422 AGAP007422 unchanged
AGAP007423 AGAP007423 unchanged
AGAP007424 AGAP007424 unchanged
AGAP007425 AGAP007425 unchanged
AGAP007426 AGAP007426 unchanged
AGAP007427 AGAP007427 unchanged
AGAP007428 AGAP007428 unchanged
AGAP007429 AGAP007429 unchanged
AGAP007430 AGAP007430 unchanged
AGAP007431 AGAP007431 unchanged
AGAP007432 AGAP007432 unchanged
AGAP007433 AGAP007433 unchanged
AGAP007434 AGAP007434 unchanged
AGAP007435 AGAP007435 unchanged
AGAP007436 AGAP007436 unchanged
AGAP007437 AGAP007437 unchanged
AGAP007438 AGAP007438 unchanged
AGAP007439 AGAP007439 unchanged
AGAP007440 AGAP007440 unchanged
AGAP007441 AGAP007441 unchanged
AGAP007442 AGAP007442 unchanged
AGAP007443 AGAP007443 unchanged
AGAP007444 AGAP007444 unchanged
AGAP007445 AGAP007445 unchanged
AGAP007446 AGAP007446 unchanged
AGAP007447 AGAP007447 unchanged
AGAP007448 AGAP007448 unchanged
AGAP007449 AGAP007449 unchanged
AGAP007450 AGAP007450 unchanged
AGAP007451 AGAP007451 unchanged
AGAP007452 AGAP007452 unchanged
AGAP007453 AGAP007453 unchanged
AGAP007454 AGAP007454 unchanged
AGAP007455 AGAP007455 unchanged
AGAP007456 AGAP007456 unchanged
AGAP007457 AGAP007457 unchanged
AGAP007458 AGAP007458 unchanged
AGAP007459 AGAP007459 unchanged
AGAP007460 AGAP007460 unchanged
AGAP007461 AGAP007461 unchanged
AGAP007462 AGAP007462 unchanged
AGAP007463 AGAP007463 unchanged
AGAP007464 AGAP007464 unchanged
AGAP007465 AGAP007465 unchanged
AGAP007466 AGAP007466 unchanged
AGAP007467 AGAP007467 unchanged
AGAP007468 AGAP007468 unchanged
AGAP007469 AGAP007469 unchanged
AGAP007470 AGAP007470 unchanged
AGAP007471 AGAP007471 unchanged
AGAP007472 AGAP007472 unchanged
AGAP007473 AGAP007473 unchanged
AGAP007474 AGAP007474 unchanged
AGAP007475 AGAP007475 unchanged
AGAP007476 AGAP007476 unchanged
AGAP007477 AGAP007477 unchanged
AGAP007478 AGAP007478 unchanged
AGAP007479 AGAP007479 unchanged
AGAP007480 AGAP007480 unchanged
AGAP007481 AGAP007481 unchanged
AGAP007482 AGAP007482 unchanged
AGAP007483 AGAP007483 unchanged
AGAP007484 AGAP007484 unchanged
AGAP007485 AGAP007485 unchanged
AGAP007486 AGAP007486 unchanged
AGAP007487 AGAP007487 unchanged
AGAP007488 AGAP007488 unchanged
AGAP007489 AGAP007489 unchanged
AGAP007490 AGAP007490 unchanged
AGAP007491 AGAP007491 unchanged
AGAP007492 AGAP007492 unchanged
AGAP007493 AGAP007493 unchanged
AGAP007494 AGAP007494 unchanged
AGAP007495 AGAP007495 unchanged
AGAP007496 AGAP007496 unchanged
AGAP007497 AGAP007497 changed
AGAP007498 AGAP007498 unchanged
AGAP007499 AGAP007499 unchanged
AGAP007500 AGAP007500 unchanged
AGAP007501 AGAP007501 unchanged
AGAP007502 AGAP007502 unchanged
AGAP007503 AGAP007503 unchanged
AGAP007504 AGAP007504 unchanged
AGAP007505 AGAP007505 unchanged
AGAP007506 AGAP007506 unchanged
AGAP007507 AGAP007507 unchanged
AGAP007508 AGAP007508 unchanged
AGAP007509 AGAP007509 unchanged
AGAP007510 AGAP007510 unchanged
AGAP007511 AGAP007511 unchanged
AGAP007512 AGAP007512 unchanged
AGAP007513 AGAP007513 unchanged
AGAP007514 AGAP007514 unchanged
AGAP007515 AGAP007515 unchanged
AGAP007516 AGAP007516 unchanged
AGAP007517 AGAP007517 unchanged
AGAP007518 AGAP007518 unchanged
AGAP007519 AGAP007519 unchanged
AGAP007520 AGAP007520 unchanged
AGAP007521 AGAP007521 unchanged
AGAP007522 AGAP007522 unchanged
AGAP007523 AGAP007523 unchanged
AGAP007524 AGAP007524 unchanged
AGAP007525 AGAP007525 unchanged
AGAP007526 AGAP007526 unchanged
AGAP007527 AGAP007527 unchanged
AGAP007528 AGAP007528 unchanged
AGAP007529 AGAP007529 unchanged
AGAP007530 AGAP007530 unchanged
AGAP007531 AGAP007531 unchanged
AGAP007532 AGAP007532 unchanged
AGAP007533 AGAP007533 unchanged
AGAP007534 AGAP007534 changed
AGAP007535 AGAP007535 unchanged
AGAP007536 AGAP007536 unchanged
AGAP007537 AGAP007537 unchanged
AGAP007538 AGAP007538 unchanged
AGAP007539 AGAP007539 unchanged
AGAP007540 AGAP007540 unchanged
AGAP007541 AGAP007541 unchanged
AGAP007542 AGAP007542 unchanged
AGAP007543 AGAP007543 unchanged
AGAP007544 AGAP007544 unchanged
AGAP007545 AGAP007545 unchanged
AGAP007546 AGAP007546 unchanged
AGAP007547 AGAP007547 unchanged
AGAP007548 AGAP007548 unchanged
AGAP007549 AGAP007549 unchanged
AGAP007550 AGAP007550 unchanged
AGAP007551 AGAP007551 unchanged
AGAP007552 AGAP007552 unchanged
AGAP007553 AGAP007553 unchanged
AGAP007554 AGAP007554 unchanged
AGAP007555 AGAP007555 unchanged
AGAP007556 AGAP007556 unchanged
AGAP007557 AGAP007557 unchanged
AGAP007558 AGAP007558 unchanged
AGAP007559 AGAP007559 unchanged
AGAP007560 AGAP007560 unchanged
AGAP007561 AGAP007561 unchanged
AGAP007562 AGAP007562 unchanged
AGAP007563 AGAP007563 unchanged
AGAP007564 AGAP007564 unchanged
AGAP007565 AGAP007565 unchanged
AGAP007566 AGAP007566 unchanged
AGAP007567 AGAP007567 unchanged
AGAP007568 AGAP007568 unchanged
AGAP007569 AGAP007569 unchanged
AGAP007570 AGAP007570 unchanged
AGAP007571 AGAP007571 unchanged
AGAP007572 AGAP007572 unchanged
AGAP007573 AGAP007573 unchanged
AGAP007574 AGAP007574 unchanged
AGAP007575 AGAP007575 unchanged
AGAP007576 AGAP007576 unchanged
AGAP007577 AGAP007577 unchanged
AGAP007578 AGAP007578 unchanged
AGAP007579 AGAP007579 unchanged
AGAP007580 AGAP007580 unchanged
AGAP007581 AGAP007581 unchanged
AGAP007582 AGAP007582 unchanged
AGAP007583 AGAP007583 unchanged
AGAP007584 AGAP007584 unchanged
AGAP007585 AGAP007585 changed
AGAP007586 AGAP007586 unchanged
AGAP007587 AGAP007587 changed
AGAP007588 AGAP007588 unchanged
AGAP007589 AGAP007589 unchanged
AGAP007590 AGAP007590 unchanged
AGAP007591 AGAP007591 unchanged
AGAP007592 AGAP007592 unchanged
AGAP007593 AGAP007593 unchanged
AGAP007594 AGAP007594 unchanged
AGAP007595 AGAP007595 unchanged
AGAP007596 AGAP007596 unchanged
AGAP007597 AGAP007597 unchanged
AGAP007598 AGAP007598 unchanged
AGAP007599 AGAP007599 unchanged
AGAP007600 AGAP007600 unchanged
AGAP007601 AGAP007601 unchanged
AGAP007602 AGAP007602 unchanged
AGAP007603 AGAP007603 unchanged
AGAP007604 AGAP007604 unchanged
AGAP007605 AGAP007605 unchanged
AGAP007606 AGAP007606 unchanged
AGAP007607 AGAP007607 unchanged
AGAP007608 AGAP007608 unchanged
AGAP007609 AGAP007609 unchanged
AGAP007610 AGAP007610 unchanged
AGAP007611 AGAP007611 changed
AGAP007612 AGAP007612 unchanged
AGAP007613 AGAP007613 unchanged
AGAP007614 AGAP007614 unchanged
AGAP007615 AGAP007615 unchanged
AGAP007616 AGAP007616 unchanged
AGAP007617 AGAP007617 unchanged
AGAP007618 AGAP007618 unchanged
